transaction_id,vendor_id,transaction_date,amount,payment_status,flagged_anomaly
T003343,V0057,2026-06-19,903.48,Paid,0
T003344,V0367,2026-06-11,2954.51,Paid,0
T003345,V0388,2026-02-05,39272.91,Paid,0
T003346,V0041,2026-03-01,2743.39,Paid,0
T003347,V0233,2026-06-22,1676.6,Paid,0
T003348,V0103,2025-11-03,3922.24,Paid,0
T003349,V0045,2026-06-06,2130.11,Paid,0
T003350,V0391,2025-09-23,11432.5,Paid,0
T003351,V0015,2026-03-20,2538.6,Paid,0
T003352,V0201,2025-09-19,416.61,Paid,0
T003353,V0124,2025-07-10,12217.48,Paid,0
T003354,V0038,2026-02-08,3072.5,Paid,0
T003355,V0303,2026-04-02,3817.84,Pending,0
T003356,V0488,2025-10-18,2479.42,Pending,0
T003357,V0272,2025-07-19,2438.15,Paid,0
T003358,V0333,2025-09-15,910.27,Paid,0
T003359,V0188,2025-07-23,13469.95,Paid,0
T003360,V0055,2025-11-03,1617.21,Paid,0
T003361,V0239,2025-10-02,6457.13,Paid,0
T003362,V0013,2025-11-23,7212.53,Pending,0
T003363,V0104,2026-05-27,2089.97,Paid,0
T003364,V0408,2025-08-12,94276.45,Paid,0
T003365,V0300,2026-03-04,4349.98,Paid,0
T003366,V0076,2026-06-14,257839.67,Paid,0
T003367,V0200,2025-12-20,2163.59,Paid,0
T003368,V0351,2026-05-10,4967.38,Paid,0
T003369,V0304,2026-04-07,1201.72,Paid,0
T003370,V0112,2026-06-12,3205.87,Paid,0
T003371,V0071,2026-04-15,25745.46,Paid,1
T003372,V0305,2026-05-12,2774.93,Paid,0
T003373,V0068,2026-05-26,1068.01,Paid,0
T003374,V0314,2025-07-17,2442.63,Paid,0
T003375,V0258,2026-01-20,4069.55,Paid,0
T003376,V0140,2025-07-04,12008.45,Paid,0
T003377,V0354,2026-02-20,9076.96,Paid,0
T003378,V0075,2025-10-30,22326.27,Paid,0
T003379,V0125,2026-04-07,10056.55,Pending,0
T003380,V0161,2025-08-20,2088.13,Paid,0
T003381,V0082,2025-09-14,7749.11,Paid,0
T003382,V0395,2026-04-07,30714.43,Paid,0
T003383,V0199,2026-03-24,15732.06,Paid,1
T003384,V0349,2025-08-13,16229.62,Paid,0
T003385,V0308,2025-07-06,4157.0,Paid,0
T003386,V0220,2026-03-03,3352.46,Paid,0
T003387,V0026,2026-02-27,30556.68,Paid,0
T003388,V0187,2025-07-14,42254.71,Paid,0
T003389,V0093,2025-10-18,3982.88,Paid,0
T003390,V0400,2026-04-25,24623.34,Paid,0
T003391,V0133,2026-01-02,3419.04,Paid,0
T003392,V0200,2025-08-27,7628.66,Paid,0
T003393,V0229,2026-06-15,53845.93,Paid,0
T003394,V0385,2025-09-10,14700.18,Paid,0
T003395,V0380,2026-01-21,13752.88,Paid,0
T003396,V0482,2025-07-12,2678.88,Paid,0
T003397,V0434,2026-03-25,4561.31,Paid,0
T003398,V0072,2025-10-19,11881.06,Paid,0
T003399,V0153,2026-01-16,15126.79,Paid,0
T003400,V0001,2025-11-28,17270.3,Paid,0
T003401,V0321,2026-06-08,1520.95,Paid,0
T003402,V0204,2026-03-29,10080.46,Paid,0
T003403,V0014,2025-11-05,3194.87,Paid,0
T003404,V0262,2026-03-04,18192.39,Paid,0
T003405,V0119,2025-07-01,415.85,Paid,0
T003406,V0329,2025-10-24,3619.72,Paid,0
T003407,V0296,2025-09-30,9831.07,Disputed,0
T003408,V0305,2025-08-27,7828.29,Paid,0
T003409,V0307,2025-10-22,2829.58,Paid,0
T003410,V0480,2026-06-16,5569.74,Paid,0
T003411,V0064,2026-03-22,2188.24,Paid,0
T003412,V0396,2026-01-21,54258.6,Paid,0
T003413,V0270,2026-05-09,142283.66,Paid,0
T003414,V0296,2026-03-01,47292.43,Paid,0
T003415,V0162,2025-09-20,4788.15,Paid,0
T003416,V0172,2026-01-29,1313.73,Paid,0
T003417,V0053,2025-07-04,3573.66,Paid,0
T003418,V0491,2026-06-26,192.91,Paid,0
T003419,V0425,2025-08-17,1120.32,Paid,0
T003420,V0230,2025-09-29,53297.25,Paid,0
T003421,V0312,2026-01-26,5007.82,Paid,0
T003422,V0437,2026-06-18,20693.14,Paid,0
T003423,V0272,2025-09-23,8398.54,Paid,0
T003424,V0256,2025-08-08,3459.97,Paid,0
T003425,V0088,2025-08-27,1274.79,Paid,0
T003426,V0062,2025-10-31,353.49,Paid,0
T003427,V0019,2025-07-23,1565.79,Paid,0
T003428,V0084,2026-05-03,3020.34,Paid,0
T003429,V0116,2025-12-21,13425.61,Paid,0
T003430,V0389,2025-09-01,7124.84,Disputed,0
T003431,V0176,2025-08-23,4004.54,Paid,0
T003432,V0095,2025-12-12,15313.79,Paid,0
T003433,V0463,2025-11-07,1920.14,Paid,0
T003434,V0278,2026-01-18,997.75,Paid,0
T003435,V0107,2026-04-10,2256.77,Paid,0
T003436,V0027,2026-05-04,29654.59,Paid,0
T003437,V0397,2026-05-14,9675.38,Paid,0
T003438,V0238,2025-09-07,188847.32,Disputed,0
T003439,V0313,2026-05-05,94644.84,Paid,0
T003440,V0457,2025-10-04,28523.38,Paid,0
T003441,V0106,2025-10-18,40132.39,Paid,0
T003442,V0245,2026-06-19,918.72,Paid,0
T003443,V0006,2026-06-26,21000.84,Paid,0
T003444,V0377,2025-11-15,386.14,Paid,0
T003445,V0118,2025-07-31,438.21,Paid,0
T003446,V0161,2025-12-04,6652.95,Paid,0
T003447,V0152,2026-04-09,16767.31,Paid,0
T003448,V0081,2026-06-19,309.37,Paid,0
T003449,V0308,2025-12-04,3924.73,Paid,0
T003450,V0343,2026-03-20,4061.75,Disputed,0
T003451,V0005,2026-05-09,13586.4,Paid,0
T003452,V0318,2026-04-02,6689.77,Paid,0
T003453,V0160,2026-05-21,8991.29,Paid,0
T003454,V0039,2026-06-06,2366.89,Paid,0
T003455,V0090,2025-07-18,7261.69,Paid,0
T003456,V0222,2026-04-24,14308.87,Paid,0
T003457,V0276,2026-01-12,1336.0,Paid,0
T003458,V0278,2025-10-06,6410.52,Paid,0
T003459,V0407,2025-12-03,369.36,Paid,0
T003460,V0194,2026-02-02,11542.88,Paid,0
T003461,V0104,2025-11-30,12197.16,Paid,0
T003462,V0107,2026-02-26,12359.49,Paid,0
T003463,V0020,2026-03-16,2166.87,Paid,0
T003464,V0128,2026-04-13,54036.97,Paid,0
T003465,V0105,2025-12-21,13887.8,Paid,0
T003466,V0463,2026-03-24,42685.72,Paid,0
T003467,V0444,2025-07-04,1714.68,Pending,0
T003468,V0217,2025-11-22,2658.89,Pending,0
T003469,V0208,2025-12-15,654.09,Paid,0
T003470,V0003,2025-07-19,111080.36,Paid,0
T003471,V0261,2026-02-18,1895.26,Paid,0
T003472,V0331,2026-01-21,11261.01,Paid,0
T003473,V0276,2026-05-08,6982.36,Paid,0
T003474,V0359,2026-05-24,38231.64,Paid,0
T003475,V0226,2025-08-11,1167.54,Disputed,0
T003476,V0478,2026-02-14,1022.3,Paid,0
T003477,V0373,2025-12-13,6050.14,Paid,0
T003478,V0197,2026-03-08,8324.28,Paid,0
T003479,V0105,2025-11-22,292.46,Paid,0
T003480,V0168,2025-07-09,2150.2,Paid,1
T003481,V0439,2026-06-27,173764.37,Paid,0
T003482,V0070,2026-06-29,11093.8,Paid,0
T003483,V0037,2026-02-26,27433.13,Paid,0
T003484,V0229,2025-09-01,2995.17,Paid,0
T003485,V0442,2026-06-14,31932.51,Disputed,0
T003486,V0220,2025-09-26,855.16,Paid,0
T003487,V0148,2026-04-19,427.73,Pending,0
T003488,V0344,2026-01-13,1099.6,Paid,0
T003489,V0044,2025-07-11,726.8,Paid,0
T003490,V0496,2026-05-08,13536.8,Paid,0
T003491,V0236,2025-12-26,6253.94,Paid,0
T003492,V0168,2026-01-28,10481.96,Paid,0
T003493,V0322,2026-04-30,1506.96,Paid,0
T003494,V0368,2025-11-02,1227.1,Paid,0
T003495,V0114,2026-01-05,3826.71,Paid,0
T003496,V0462,2025-07-24,4194.1,Paid,0
T003497,V0144,2025-12-29,2158.12,Paid,0
T003498,V0070,2026-01-14,1793.67,Paid,0
T003499,V0261,2026-05-10,42814.69,Paid,0
T003500,V0254,2025-11-12,45598.68,Paid,0
T003501,V0482,2025-11-23,83963.27,Paid,0
T003502,V0098,2026-02-13,82509.36,Pending,0
T003503,V0493,2025-10-30,4416.05,Paid,0
T003504,V0136,2025-09-14,3666.18,Paid,0
T003505,V0103,2025-11-29,1155.13,Paid,0
T003506,V0398,2025-10-14,375.88,Paid,0
T003507,V0024,2026-04-18,123551.13,Paid,0
T003508,V0183,2026-03-16,11084.83,Disputed,0
T003509,V0171,2026-05-31,8911.48,Paid,0
T003510,V0103,2026-06-11,1085.97,Paid,0
T003511,V0469,2026-06-08,611.04,Paid,0
T003512,V0041,2025-08-04,1210.92,Disputed,0
T003513,V0341,2026-01-01,13680.93,Paid,0
T003514,V0205,2025-12-07,5028.04,Pending,0
T003515,V0206,2026-02-03,4342.84,Paid,0
T003516,V0332,2026-01-25,5327.74,Paid,0
T003517,V0299,2026-01-26,2468.34,Paid,0
T003518,V0454,2025-09-13,3455.57,Disputed,0
T003519,V0301,2026-01-07,83544.88,Paid,1
T003520,V0255,2026-02-01,318.11,Paid,0
T003521,V0217,2025-09-27,33780.55,Paid,0
T003522,V0158,2026-02-15,15095.91,Paid,0
T003523,V0233,2026-03-13,2917.68,Paid,0
T003524,V0066,2025-07-01,734.65,Paid,0
T003525,V0460,2026-06-09,275.49,Paid,0
T003526,V0116,2025-12-29,35634.95,Paid,0
T003527,V0474,2026-03-11,4649.02,Paid,0
T003528,V0188,2025-08-08,4995.11,Paid,0
T003529,V0101,2025-11-13,20044.61,Paid,0
T003530,V0319,2026-03-26,13942.54,Paid,0
T003531,V0282,2026-05-04,171.35,Paid,0
T003532,V0296,2026-03-24,10543.54,Disputed,0
T003533,V0193,2025-12-16,2455.83,Pending,0
T003534,V0193,2026-02-20,1843.12,Paid,0
T003535,V0438,2025-08-18,6669.96,Paid,0
T003536,V0281,2025-07-21,1911.1,Paid,0
T003537,V0419,2025-09-26,2874.68,Pending,0
T003538,V0295,2026-02-22,10668.69,Paid,0
T003539,V0301,2025-08-21,975.13,Pending,0
T003540,V0152,2025-08-15,3661.96,Pending,0
T003541,V0183,2026-01-01,1271.2,Paid,0
T003542,V0152,2025-07-05,3796.45,Paid,0
T003543,V0025,2026-05-11,2338.81,Paid,0
T003544,V0234,2026-01-24,35781.63,Paid,0
T003545,V0167,2025-12-02,621.24,Paid,0
T003546,V0051,2025-09-10,2749.3,Paid,0
T003547,V0079,2025-07-28,2612.62,Pending,0
T003548,V0412,2025-08-21,31874.34,Paid,0
T003549,V0459,2026-06-24,21976.3,Paid,0
T003550,V0410,2025-09-01,3762.56,Pending,0
T003551,V0078,2026-06-16,1888.34,Paid,0
T003552,V0428,2026-05-12,6411.86,Paid,0
T003553,V0324,2025-11-15,4716.76,Paid,0
T003554,V0006,2025-12-23,5953.17,Paid,0
T003555,V0480,2026-05-20,3264.36,Paid,0
T003556,V0026,2026-06-25,2121.77,Paid,0
T003557,V0238,2025-11-13,7099.78,Paid,0
T003558,V0098,2026-04-10,4442.61,Paid,0
T003559,V0172,2025-10-03,1415.01,Paid,0
T003560,V0089,2025-10-01,1840.14,Paid,0
T003561,V0245,2025-11-11,2695.92,Paid,0
T003562,V0175,2025-07-21,56153.38,Paid,0
T003563,V0170,2026-02-08,2143.57,Paid,0
T003564,V0200,2025-12-15,7883.23,Paid,0
T003565,V0287,2026-03-08,13510.71,Pending,0
T003566,V0178,2026-02-02,24280.18,Paid,0
T003567,V0491,2025-07-26,3907.09,Paid,0
T003568,V0012,2025-08-14,138200.37,Paid,1
T003569,V0142,2026-06-05,2040.42,Paid,1
T003570,V0063,2025-11-08,29419.61,Paid,0
T003571,V0374,2025-11-02,92144.58,Paid,0
T003572,V0302,2026-06-29,11184.5,Paid,0
T003573,V0491,2026-01-01,1564.62,Paid,0
T003574,V0452,2025-08-16,31506.47,Paid,0
T003575,V0289,2025-12-16,9214.81,Paid,0
T003576,V0414,2026-04-10,1483.24,Paid,0
T003577,V0271,2026-01-27,16365.73,Paid,0
T003578,V0457,2025-09-23,1909.56,Paid,0
T003579,V0447,2025-09-19,5289.25,Paid,0
T003580,V0392,2025-08-25,5305.56,Paid,0
T003581,V0460,2026-03-18,5217.08,Paid,0
T003582,V0426,2026-02-01,4623.1,Paid,0
T003583,V0486,2026-01-20,336.18,Disputed,0
T003584,V0376,2025-11-20,14170.3,Paid,0
T003585,V0119,2025-12-29,7016.04,Pending,0
T003586,V0351,2026-06-28,1634.89,Paid,0
T003587,V0251,2025-11-17,5800.79,Disputed,0
T003588,V0033,2026-06-26,430.61,Paid,0
T003589,V0166,2025-08-30,50983.39,Paid,0
T003590,V0218,2025-11-08,2856.34,Paid,0
T003591,V0037,2025-12-30,16094.71,Paid,0
T003592,V0226,2026-03-28,6710.3,Pending,0
T003593,V0026,2026-04-15,26509.01,Paid,0
T003594,V0428,2025-08-25,3608.32,Paid,0
T003595,V0168,2026-04-20,4172.2,Paid,0
T003596,V0065,2026-03-25,1558.86,Paid,0
T003597,V0340,2026-05-03,1350.57,Paid,0
T003598,V0267,2025-11-07,2970.79,Paid,0
T003599,V0448,2026-03-16,23361.88,Paid,0
T003600,V0154,2026-04-09,2946.3,Paid,0
T003601,V0452,2026-03-26,3066.97,Paid,0
T003602,V0451,2025-07-08,2001.37,Paid,0
T003603,V0456,2026-02-08,4672.14,Disputed,0
T003604,V0325,2026-06-23,1795.58,Paid,0
T003605,V0203,2026-06-21,16445.34,Paid,0
T003606,V0354,2025-09-16,82940.72,Paid,0
T003607,V0321,2026-06-14,926.6,Paid,0
T003608,V0044,2025-12-29,53826.65,Paid,0
T003609,V0441,2025-07-10,10546.14,Paid,0
T003610,V0046,2025-09-19,3076.9,Paid,0
T003611,V0204,2026-03-01,7809.8,Paid,0
T003612,V0288,2026-05-08,4576.38,Pending,0
T003613,V0357,2026-04-17,71591.87,Paid,0
T003614,V0190,2025-08-04,371.08,Paid,0
T003615,V0158,2026-05-05,13632.26,Paid,0
T003616,V0142,2026-05-13,6048.98,Paid,0
T003617,V0400,2026-05-25,1968.71,Paid,0
T003618,V0180,2026-01-10,24610.37,Paid,0
T003619,V0167,2025-12-02,10244.33,Paid,0
T003620,V0428,2025-12-03,285.83,Paid,0
T003621,V0053,2025-12-19,9396.98,Paid,1
T003622,V0440,2025-07-27,2723.49,Paid,0
T003623,V0058,2025-12-24,887.64,Disputed,0
T003624,V0340,2025-07-24,9328.17,Paid,0
T003625,V0315,2025-11-11,2510.63,Paid,0
T003626,V0275,2026-03-04,1262.37,Disputed,0
T003627,V0173,2026-01-21,2301.0,Disputed,0
T003628,V0325,2026-03-06,2307.02,Paid,0
T003629,V0240,2025-10-17,7470.26,Paid,0
T003630,V0188,2026-01-06,3401.89,Paid,0
T003631,V0403,2025-12-23,4520.17,Paid,0
T003632,V0257,2025-08-19,9112.96,Pending,0
T003633,V0272,2025-11-11,6964.4,Paid,0
T003634,V0110,2026-05-31,33032.13,Paid,0
T003635,V0239,2025-08-21,223.93,Paid,0
T003636,V0367,2025-08-18,10900.93,Paid,0
T003637,V0126,2025-11-25,1229.02,Paid,0
T003638,V0022,2026-03-22,13644.68,Paid,0
T003639,V0207,2025-07-18,32960.75,Paid,1
T003640,V0016,2026-06-02,4215.27,Paid,0
T003641,V0331,2025-11-15,6978.97,Paid,0
T003642,V0484,2026-03-27,1204.61,Paid,0
T003643,V0057,2026-01-02,11581.01,Paid,0
T003644,V0473,2026-04-25,3625.5,Disputed,0
T003645,V0405,2026-02-04,4714.03,Paid,0
T003646,V0361,2026-03-26,6231.61,Paid,0
T003647,V0274,2026-04-01,220.29,Paid,0
T003648,V0177,2025-08-23,23580.99,Paid,0
T003649,V0310,2026-02-24,20528.85,Paid,0
T003650,V0315,2025-10-24,1647.24,Paid,0
T003651,V0365,2026-04-16,2013.79,Disputed,0
T003652,V0138,2026-03-23,16291.8,Paid,0
T003653,V0117,2026-01-02,15828.1,Paid,0
T003654,V0200,2025-07-12,17634.47,Pending,0
T003655,V0343,2026-01-28,477.1,Pending,0
T003656,V0363,2025-08-03,858.29,Paid,0
T003657,V0481,2026-04-24,11554.94,Paid,0
T003658,V0166,2025-09-19,10924.52,Paid,0
T003659,V0329,2026-04-05,20908.8,Paid,0
T003660,V0494,2025-11-12,7530.1,Paid,0
T003661,V0093,2026-01-07,9467.64,Paid,0
T003662,V0267,2025-08-18,48295.78,Paid,0
T003663,V0357,2025-12-22,980.77,Paid,0
T003664,V0010,2026-06-16,3252.94,Paid,0
T003665,V0277,2025-08-20,8799.0,Paid,0
T003666,V0263,2025-12-01,21042.77,Pending,0
T003667,V0481,2025-08-10,854.48,Pending,0
T003668,V0134,2026-06-03,5253.19,Disputed,0
T003669,V0461,2025-08-18,919.82,Pending,0
T003670,V0006,2025-10-08,4250.03,Paid,0
T003671,V0216,2026-06-03,9917.48,Paid,0
T003672,V0239,2026-01-09,2428.02,Paid,1
T003673,V0430,2025-08-02,7350.67,Paid,0
T003674,V0145,2026-04-05,5524.29,Paid,0
T003675,V0053,2026-03-13,2641.24,Pending,0
T003676,V0344,2025-09-20,3341.45,Paid,0
T003677,V0315,2026-02-04,4499.63,Paid,0
T003678,V0166,2026-06-15,124385.03,Paid,1
T003679,V0409,2026-04-17,51041.75,Paid,1
T003680,V0339,2025-08-27,16651.46,Paid,0
T003681,V0036,2026-01-07,5747.35,Paid,0
T003682,V0297,2026-01-16,4509.42,Paid,0
T003683,V0171,2025-11-03,1230.59,Paid,0
T003684,V0400,2025-12-21,106464.81,Paid,1
T003685,V0377,2025-07-12,6292.24,Paid,0
T003686,V0006,2025-09-10,289.22,Paid,0
T003687,V0258,2025-11-29,3179.77,Pending,0
T003688,V0246,2025-12-06,2918.63,Paid,0
T003689,V0362,2025-12-23,11038.87,Paid,0
T003690,V0078,2026-04-04,2510.3,Paid,0
T003691,V0326,2026-04-24,56474.77,Paid,1
T003692,V0442,2026-05-04,3949.0,Pending,0
T003693,V0359,2025-07-13,1588.97,Pending,0
T003694,V0458,2026-04-19,2857.52,Paid,0
T003695,V0003,2025-12-15,985.07,Paid,0
T003696,V0325,2026-05-19,5975.77,Paid,0
T003697,V0133,2025-08-28,15144.48,Paid,0
T003698,V0444,2026-06-06,4168.45,Paid,0
T003699,V0167,2026-05-31,18360.04,Paid,0
T003700,V0432,2025-08-09,9255.92,Paid,0
T003701,V0091,2025-11-12,6849.87,Paid,0
T003702,V0171,2026-03-12,17903.2,Paid,0
T003703,V0001,2025-12-01,13334.86,Paid,0
T003704,V0359,2026-02-09,9812.93,Paid,0
T003705,V0177,2026-01-14,853.36,Paid,0
T003706,V0233,2026-04-30,24640.03,Paid,0
T003707,V0368,2025-11-30,16981.45,Paid,0
T003708,V0248,2026-04-20,4470.61,Paid,0
T003709,V0381,2025-12-26,3414.71,Paid,0
T003710,V0078,2025-09-23,2594.79,Paid,0
T003711,V0483,2026-06-13,28841.09,Paid,0
T003712,V0006,2026-02-07,2418.03,Pending,0
T003713,V0489,2026-05-28,11888.38,Paid,0
T003714,V0210,2026-04-06,4224.53,Pending,0
T003715,V0456,2026-02-18,3888.86,Paid,0
T003716,V0292,2026-04-15,24102.49,Paid,0
T003717,V0302,2025-10-02,4039.49,Paid,0
T003718,V0306,2026-01-30,483.52,Paid,0
T003719,V0462,2026-05-30,19991.98,Paid,0
T003720,V0483,2025-10-31,256414.88,Paid,0
T003721,V0404,2026-01-21,2322.39,Paid,0
T003722,V0177,2026-05-31,1278.39,Paid,0
T003723,V0399,2025-09-09,6379.35,Paid,0
T003724,V0367,2025-07-24,799.14,Paid,0
T003725,V0454,2026-04-10,2123.01,Paid,0
T003726,V0055,2025-08-28,64724.08,Paid,1
T003727,V0160,2025-09-11,5276.87,Paid,0
T003728,V0390,2025-12-01,29157.86,Paid,0
T003729,V0441,2026-02-02,6874.75,Paid,0
T003730,V0348,2025-09-30,2561.76,Pending,0
T003731,V0048,2026-05-14,286883.26,Disputed,0
T003732,V0398,2026-04-21,11439.86,Paid,0
T003733,V0248,2025-09-19,40026.74,Paid,0
T003734,V0040,2025-11-05,10916.55,Paid,0
T003735,V0243,2026-06-06,6434.5,Paid,0
T003736,V0100,2025-10-01,6026.67,Paid,0
T003737,V0041,2026-06-24,478.5,Paid,0
T003738,V0077,2025-07-10,1793.71,Paid,0
T003739,V0043,2026-03-07,2899.8,Paid,0
T003740,V0272,2026-03-12,11391.82,Paid,0
T003741,V0455,2025-11-14,3787.43,Paid,0
T003742,V0010,2025-08-19,2740.86,Paid,0
T003743,V0142,2025-09-25,13550.94,Paid,0
T003744,V0274,2025-12-21,1650.91,Paid,0
T003745,V0007,2026-04-19,48105.98,Pending,0
T003746,V0353,2026-04-10,1134.88,Paid,0
T003747,V0408,2025-08-14,18348.79,Paid,0
T003748,V0069,2026-01-21,4685.33,Paid,0
T003749,V0361,2025-08-20,8419.41,Paid,0
T003750,V0055,2026-04-15,3241.32,Paid,0
T003751,V0068,2025-07-14,7586.68,Paid,0
T003752,V0435,2026-04-13,244.07,Paid,0
T003753,V0361,2025-09-14,145332.47,Paid,1
T003754,V0102,2026-03-01,7444.55,Paid,0
T003755,V0275,2026-05-19,7203.43,Disputed,0
T003756,V0463,2026-02-23,169.74,Disputed,0
T003757,V0469,2025-10-01,383.8,Paid,0
T003758,V0082,2026-01-13,530.03,Paid,0
T003759,V0355,2025-08-04,528.03,Disputed,0
T003760,V0469,2026-02-25,10048.75,Paid,0
T003761,V0405,2026-02-21,3273.82,Paid,0
T003762,V0157,2025-10-09,7892.92,Pending,0
T003763,V0266,2026-03-10,2787.35,Paid,0
T003764,V0365,2025-12-04,1233.04,Paid,0
T003765,V0081,2026-05-10,13457.78,Paid,0
T003766,V0152,2025-09-02,1499.68,Paid,0
T003767,V0016,2025-07-25,5790.48,Paid,0
T003768,V0248,2025-10-24,4624.48,Paid,0
T003769,V0356,2026-06-20,12280.4,Paid,0
T003770,V0017,2025-10-21,2909.39,Paid,0
T003771,V0368,2025-11-14,76265.34,Paid,0
T003772,V0171,2025-09-13,4493.69,Paid,0
T003773,V0095,2025-10-01,292.8,Disputed,0
T003774,V0169,2026-01-31,11056.21,Paid,0
T003775,V0268,2025-11-13,489.7,Disputed,0
T003776,V0313,2026-03-27,11668.83,Paid,0
T003777,V0428,2026-05-27,25348.48,Pending,0
T003778,V0247,2026-03-01,10700.48,Pending,0
T003779,V0011,2025-09-24,1546.21,Paid,0
T003780,V0167,2025-07-05,6352.06,Disputed,0
T003781,V0029,2026-02-06,2046.92,Paid,0
T003782,V0160,2025-12-01,886.06,Paid,0
T003783,V0167,2025-12-09,10090.16,Paid,0
T003784,V0318,2026-03-09,11604.79,Paid,0
T003785,V0227,2026-01-02,13647.36,Paid,0
T003786,V0157,2025-10-26,40632.05,Paid,1
T003787,V0399,2026-06-08,6403.12,Paid,0
T003788,V0263,2026-02-25,5877.88,Paid,0
T003789,V0409,2026-03-18,6333.22,Paid,1
T003790,V0128,2026-05-18,96852.03,Disputed,0
T003791,V0217,2025-12-05,1532.35,Paid,0
T003792,V0130,2025-07-11,9850.98,Paid,0
T003793,V0081,2025-07-28,1901.32,Paid,0
T003794,V0025,2025-09-02,2450.76,Paid,0
T003795,V0363,2025-08-14,2976.56,Paid,0
T003796,V0412,2026-04-26,21888.89,Paid,0
T003797,V0078,2025-09-15,3729.43,Paid,0
T003798,V0417,2026-01-06,13149.96,Paid,0
T003799,V0019,2026-03-05,9928.17,Paid,0
T003800,V0376,2025-12-23,21785.8,Paid,0
T003801,V0159,2026-05-08,127376.37,Paid,0
T003802,V0063,2026-01-16,3977.81,Paid,0
T003803,V0068,2025-11-19,3940.16,Paid,0
T003804,V0211,2025-09-06,11834.8,Pending,0
T003805,V0222,2025-10-29,16936.72,Paid,0
T003806,V0149,2025-09-16,10591.4,Paid,0
T003807,V0305,2026-02-13,4435.45,Paid,0
T003808,V0494,2026-02-01,3948.39,Paid,0
T003809,V0077,2026-03-05,26159.63,Paid,0
T003810,V0107,2025-07-19,3654.17,Paid,0
T003811,V0059,2026-01-24,41287.19,Paid,0
T003812,V0271,2026-06-15,2675.02,Disputed,0
T003813,V0322,2025-07-18,9180.85,Paid,0
T003814,V0275,2025-09-20,3466.0,Paid,0
T003815,V0080,2026-06-30,4187.62,Disputed,0
T003816,V0058,2026-06-09,98521.61,Paid,0
T003817,V0235,2025-10-15,2991.26,Paid,0
T003818,V0371,2026-06-29,274.09,Disputed,0
T003819,V0267,2026-05-02,2073.93,Paid,0
T003820,V0281,2025-10-12,692.87,Paid,0
T003821,V0289,2025-07-18,27344.22,Paid,0
T003822,V0191,2025-08-04,18690.92,Paid,0
T003823,V0218,2025-12-02,3406.6,Paid,0
T003824,V0421,2026-01-21,1790.39,Paid,0
T003825,V0025,2026-05-16,7890.62,Paid,0
T003826,V0017,2025-09-06,550.36,Paid,0
T003827,V0405,2025-10-17,1515.38,Paid,0
T003828,V0010,2026-06-11,1542.04,Paid,0
T003829,V0304,2025-09-20,12261.76,Paid,0
T003830,V0079,2025-07-06,13193.28,Paid,0
T003831,V0192,2025-11-25,3291.24,Paid,0
T003832,V0303,2025-07-16,5262.74,Paid,0
T003833,V0471,2026-04-07,33079.82,Paid,0
T003834,V0122,2026-03-23,5053.19,Paid,0
T003835,V0007,2025-10-11,113754.07,Paid,0
T003836,V0344,2025-07-30,2367.64,Paid,0
T003837,V0116,2025-07-09,2309.84,Paid,0
T003838,V0291,2026-04-15,32488.82,Paid,0
T003839,V0199,2025-09-16,5203.94,Paid,0
T003840,V0311,2026-01-09,1417.91,Paid,0
T003841,V0207,2025-07-28,2887.88,Disputed,0
T003842,V0053,2025-10-02,1824.47,Paid,0
T003843,V0423,2025-11-11,681.35,Paid,0
T003844,V0260,2025-07-06,2521.29,Paid,0
T003845,V0411,2025-08-27,14380.98,Paid,0
T003846,V0151,2025-11-18,4502.14,Paid,0
T003847,V0100,2026-01-29,3337.6,Paid,0
T003848,V0440,2025-11-21,2804.98,Paid,0
T003849,V0133,2026-06-20,5868.81,Paid,0
T003850,V0371,2025-08-05,1571.3,Paid,0
T003851,V0022,2025-10-23,15776.46,Pending,0
T003852,V0404,2025-08-31,6858.86,Paid,0
T003853,V0044,2025-07-12,9297.92,Paid,0
T003854,V0412,2026-05-11,1319.79,Disputed,0
T003855,V0347,2026-05-02,1434.43,Paid,0
T003856,V0343,2025-10-16,2371.77,Paid,0
T003857,V0265,2025-08-22,50292.75,Pending,0
T003858,V0176,2025-08-12,9108.0,Paid,0
T003859,V0448,2026-04-26,8833.7,Paid,0
T003860,V0213,2025-06-30,6249.27,Disputed,0
T003861,V0198,2026-02-17,290.09,Paid,0
T003862,V0036,2025-07-11,1837.3,Paid,0
T003863,V0200,2025-11-16,2955.15,Paid,0
T003864,V0339,2026-02-26,15408.16,Paid,0
T003865,V0114,2025-10-17,1124.25,Pending,0
T003866,V0269,2026-02-15,2489.2,Paid,0
T003867,V0315,2025-11-24,14716.5,Paid,1
T003868,V0219,2026-02-15,14741.54,Pending,0
T003869,V0204,2025-10-31,9817.63,Paid,0
T003870,V0085,2025-12-11,2340.73,Paid,0
T003871,V0154,2026-04-13,2207.73,Paid,0
T003872,V0140,2026-03-17,12835.85,Paid,1
T003873,V0055,2025-07-12,4028.45,Paid,0
T003874,V0487,2025-10-21,8416.8,Paid,0
T003875,V0415,2025-10-11,4231.96,Paid,0
T003876,V0055,2026-04-19,11466.41,Paid,0
T003877,V0316,2025-07-12,2052.7,Paid,0
T003878,V0498,2025-12-29,1852.19,Paid,0
T003879,V0120,2026-06-05,8588.53,Paid,0
T003880,V0360,2025-12-22,3425.68,Paid,0
